train_005485	Đóng gói k chắc chắn đồ tùm lum k đâu vào đâu nói chung sp tạm đc	Negative
train_000701	Nuoc son qua tho. De troc son	Negative
train_002958	Lần sau sale tiếp nha shop ơi 😘😘😘	Positive
train_002348	Chất lượng sản phẩm tuyệt vời Đẹp lắm nha. Ship hơi cao	Positive
train_015460	Shop gói hàng kỹ chuyển đi xa nên hộp bị móp méo chút còn sp vẫn bảo vệ tốt giao đúng hàng 😀. Lại được tặng thêm 5 gói cám ơn shop 😙. Sp chưa dùng nên chưa review gì đc đợi xài hết chai và thấy có hiệu quả tốt sẽ mua tiếp và review nhiều hơn	Positive
train_005220	Tiki giao hàng nhanhđóng gói cẩn thận. Nhưng mình chưa hài lòng vì vòng tay không giống như hình dáng thô hơn mà hạt gốm lại nhỏ.	Negative
train_004990	Giảm giá mà lại lấy lại bỉm khuyễn mãi hãng cho Thời gian giao hàng rất nhanh	Positive
train_009935	Giầy đẹp quá	Positive
train_009908	Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh và đúng thời gian.	Positive
train_006153	Chất lượng sản phẩm tuyệt vời . Đóng gói sản phẩm rất đẹp và chắc chắn.Rất đáng tiền. Thời gian giao hàng rất nhanh . Đẹp hơn mong đợi ❤	Positive
train_003166	Đóng gói sản phẩm kém	Negative
train_004420	Không hài lòng về giá thành của sản phẩm đắt hơn nhiều so với giá thị trường. Nếu ko giảm giá thì hỏi thử giá trên trời cỡ nào	Negative
train_002243	hàng chất lượng shop rất uy tín	Positive
train_004613	Không biết trong quá trình gói hàng của shop thế nào nhưng lúc em bóc ra là trong bọc có nước ở trong rồi hộp lomo card GuanLin bị rách vì thấm nước luôn 😢	Negative
train_014593	Mình thấy cuốn sách cho Quảng Văn xuất bản nội dung lại khá mới lạ về người khuyết tật tìm kiếm trên mạng cũng thấy nói là nằm trong top truyện hay gì đó nên không ngại ngần đặt mua ngay. cuối cùng phải nói là vô cùng nhàm chán. Đọc được 1/5 câu truyện là mình đã đóng sách lại thở dài vì tiếc tiền dại dột vì mua nó. Mình chưa hoàn cuốn sách đọc đến 1/5 rồi lật sang phần cuối coi ngoại truyện gì gì đó cũng không hiểu rõ ai là nhân vật chính ( chị họ hay cô em họ ?!!?) Chỉ thấy xây dựng kết cấu nhân vật lại bình thường như vậy. Trường SS tuyển dạy gắt gaothế này thế nọ thực sự tình tiết khá là "" làm quá hóa"" làm kiểu thí sinh ai ai cũng nhu nhược vậy. :(( Giám khảo dù có giỏi giang thế nào cũng ko nên chà đạp lên ước mơ của người khác như vậy. !!! Coi mất phát rồi thí sinh OUT luôn sao?! Đời có ai lại ngông cuồng đến thế?Tình tiết làm nhân vật bốc đồng lại có chút gượng gạo cứ như ép buộc yêu nhau. Khá là tự cao tự đại nữa nhân vật thì có thể ko thể hiện cái tự cao nhưng tác giả lại cứ như muốn nâng họ lên mây xanh..Đọc 1/5 cuốn truyện chưa thấm được nhiều chỉ đủ làm mình gấp sách lại rồi để đó chờ khi nào bình tâm cố đọc thử xem sao. Có thể là do mình ko thích những truyện nhẹ nhàng đọc rồi để đó nên mới nhận xét khá là tiêu cực hhahha . Được cái cái bìa nhìn đẹp lắm	Negative
train_004450	Thất vọng con mới đái có 1 lần mà đã ướt hết ra ngoài rồi	Negative
train_015274	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Quà tặng rất đẹp. Uống rất thơm ngon. Sẽ mua nhiều lần nữa	Positive
train_009913	Chất lượng sản phẩm rất kém kim giây liên tục bị kẹtluôn trễ giờ rất không đáng tiền	Negative
train_007853	dép đẹp đi rất ấm. thank shop	Positive
train_003691	quá tệ đưa hàng không đúng shop làm ăn quá thất đức 😌	Negative
train_000652	Chất lượng vải k được tốt dây đai hông k có túi nhỏ để điện thoại hay vật dụng nhỏ của em bé dây đai vai hơi dài... Mình đặt màu đỏ đô mà shop giao màu đỏ tươi shop làm ntn mình k hài lòng.	Negative
train_008086	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền. Đã nấu thử . Cháo nhừ ngon lắm.	Positive
train_003848	căm nhỏ quá . k dày dặn cho lắm . như căm cho xe đạp	Negative
train_008849	Chất lượng sản phẩm tuyệt vời. Cứ sợ là hàng fake nhưng thật ra là hàng auth. Mấy thím cứ yên tâm 😊😊😊	Positive
train_007193	Thời gian giao hàng nhanh chất lượng sản phẩm không ấn tượng. Hy vọng shop sẽ có sản phẩm tốt hơn khẩu trang này. Mình sẵn sàng mua thêm.	Negative
train_015071	Lần thứ 2 mua hàng. Từ Hà Nội đến Cần Thơ nhưng vẫn ship quá nhanh quá nguy hiểm. Còn có món quà nhỏ. Vote nhiều sao cho shop :3	Positive
train_003078	Đóng gói cực ẩu vỡ nát cả 2 gương	Negative
train_013761	Dép cứng nên đi lúc là đau bàn chân	Negative
train_013395	Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kémdm chup hinh thi nhin okgui hang nhu shitdep tiem som la vua that vong chang dang tien mua that vong shopee xem lai nhung shop ban hang kem chat luong nen ko cho dang ki mat niem tin khach hang	Negative
train_013945	nói thật rất không hài lòng...size giầy quá to...bình thường mang size 41 trừ hao đặt size 40...shop vẫn giao đúng size 40 mà đo giầy còn dài hơn đôi bost size 42 ở nhà...chẳng hiễu size thế nào...giầy cực nhẹ không có cãm giác chắc chắn khi mang...chất liệu da thì chẳng có độ đàn hồi...	Negative
train_002846	giao hàng nhầm mẫu nhưng.mãi k đổi hang cho khách	Negative
train_014412	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền	Positive
train_004705	K có j hay	Negative
train_013220	Có hộp đựng chắc chắnhàng sử dụng tốtdễ sử dụng Thời gian giao hàng rất nhanh	Positive
train_001753	"SS giống bị dơ kính camera vậy ??? Thấy ánh đèn 1 số ảnh có vệt dài"	Negative
train_008986	5 sao cho shop về đóng gói và dịch vụ. Tuy nhiên chai hơi xước 1 chút. Tt khá là êm dịu nhưg có vẻ vẫn hơi gắt với da m :(( ( mua mp thì hên xui thôi) nhưng đc mua hàng chính hãng giá tốt là ok r.	Positive
train_008550	Đậu nành giống như bị mốc.còn mấy loại khác ăn rất dở.ko ngon.lại k dc giòn.nói chung rất tệ	Negative
train_000923	Giao hàng rất chậm nội thành sài gòn mà giao mất 5 ngày hộp đã bị khui không còn seal tai nghe trầy nhiều chỗ âm thanh hơi nhỏ phải tăng hết ga hết nghe vừa	Negative
train_002090	Khô gà ăn vừa miệng. Nhưng quy cách đóng gói kém. M nghĩ ít nhất nên thay bằng túi zip	Positive
train_011946	Kính hơi nhỏ so với màn hình full keo nhưng ko vát 2.5D nên nhìn khá thô khi dán vào. Nói chung 35k/2 miếng thì ok	Positive
train_015317	Đã đếm được đủ 30 cái bánh. Không có cái nào bị nát hay chảy sữa :)	Positive
train_000211	Giày làm = chất liệu gì mà hôi quá!	Negative
train_015453	Ghế mẫu ma đẹp đang tiền. Shop phục vụ rất tốt. Thời gian giao hàng rất nhanh. Đóng gói sản phẩm rất đẹp và chắc chắn	Positive
train_013299	Balô nhỏ không được đẹp Đóng gói sản phẩm rất đẹp và chắc chắn	Positive
train_011761	Chất lượng tốt quá moi mua ve qua hom sau hư	Negative
train_007495	Hàng tốt trong tầm giá.	Positive
train_007136	Không biết các bạn sài ntn. Riêng mình sài thấy rất khác sp nói 5p tẩy đc lông nhưng vẫn k đcđành để 10-15p cũng k đccuối cùng cũng phải lấy lưỡi lam cạo lại lần nữamua sp cũng lâu rồi sài thì nhúm lông ra đc 1 miếnglông không ra đềukhông sạch chổ kia tẩy đc chổ kia thì còn y nguyên. Bây giờ thì sức bằng tay gặp tình trạng bỏng da đầu ngón tay(do dùng ngón tay thoa) rất là đau nhức luônnên có ai dùng sp này đừng nên dùng tay thoa nhé kẻo bị như mình lại khổlần đầu mua lần đầu dùng cũng như lần cuối	Negative
train_001068	Chất lượng sản phẩm rất kémMặc rất là hầm. Con minh mặc 1 đêm thôi mà bị hăm đỏ 2 bên bẹn. Hàng này của trung quốc Rất thất vọng. Giá cao mà sản phẩm quá tệ	Negative
train_011690	Shop bắn rất nhanh. Cảm ơn shop.	Positive
train_007697	Shop ban hang lua dao!ai dang lua chon thi ko nen mua hang shop nay nhe.thai do nv láo tuech.	Negative
train_011196	Tuyệt vời Tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng hơi chậm	Positive
train_015365	Thấy hộp ko có nắp thiếu hay là do sx vậy shop?	Positive
train_002080	Tốt.giá rẻ.chủ shop dễ thương.tư vấn nhiệt tình.e hài lòng.	Positive
train_006745	giày đẹp tuyệt vời shop ơi <3 giao hàng nhanh rất đáng tiền đẹp k tì vết	Positive
train_015407	Nt mấy ngày ko trả lời lại do cho khách nt nửa dem. Dem ko nhắn dc thì ngày nt ai bắt... 😖	Positive
train_004903	Sản phẩm quá khô khi dùng thường bị bết thấm rất ít vào da	Negative
train_011530	Sp nhìn thì đẹpcòn k biết chất lượng có tốt k vì đây mình mua để tặngmay có shop đóng cho cái hộp xinh xắn mk đỡ mất công đi gói quà.shop nói.chuyện nhiệt tìnhtl tn nhanh.Nói chung là mọi thứ đều oknếu có dịp chắc mình sẽ mua tiếp ở shop.	Positive
train_008856	tôi đông bực bội về cái đt 6300 nây lừa rạt ng mua hàng mua về k dám sài sợ nó nổ bó tay cái điện đt nầy	Negative
train_006590	Sao mới đá có một trận mà bay mất móng thế này shop	Negative
train_008008	Đẹp quá shopp ạ ưng lắm luôn Địu nhẹ , đẹp màu hường kute mà chắc chắn dễ dùng nữa 👏👏👏👏👏 Đóng gói sản phẩm chắc chắn Rất đáng tiền	Positive
train_012182	Sản phẩm như trong hình nhưng chất lượng rất kém. Đeo mới 2 ngày đã vô nước và dù đã thay pin mới nhưng cũng chỉ đeo được vài ngày. Tiền nào của nấy đúng thật.	Negative
train_008819	Ngon bổ rẻ. Tuyệt cú mèo nha shop. Cảm ơn shop	Positive
train_008204	Lấy hàng lâu lắm rồi mà giờ mới nhớ tới cái đánh giá :3 Ảnh in siêu đẹp khỏi chê luôn :'> Lại còn được shop tặng kèm quà nữa ❤️ Yêu ghê luôn. Sẽ ủng hộ shop thiệt là dài <3	Positive
train_012790	Vali tạm ổn với giá tuy nhiên rõ ràng ghi tặng bình nc mà mình k có!	Negative
train_004475	Bánh thơm giòn . Bánh đẹp không bị vỡ bánh . thời gian giao hàng nhanh . Chất lượng sản phẩm rất ok . sẽ ủng hộ lâu dài ạ 😋	Positive
train_011110	"Với cái giá thế này bỏ 60 triệu mua máy chiếu fullHD của sony thì nét căng, ko hề nhạt 1 chút nào!"	Negative
train_000130	Chất lượng sản phẩm rất kém. Nhìn hàng vừa nhận mà chỉ mun vứt đi như hàng dùng rồi mà vẫn còn ship dc cho khách. Làm ăn thất đức	Negative
train_013684	Bot banh day an mau ngan , nhan moi chien xong chua dc 2 phut da kho lai Giao thieu hang combo 4 mon giao 2 mon Nt ko tl . Đồ lừa đảo	Negative
train_000886	xài khá ok	Positive
train_008749	ko ok lắm	Negative
train_012646	Rẻ ma hịn 😆😆😆	Positive
train_004511	Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời.rất dễ ăn	Positive
train_005266	Giao hàng nhanh.hàng gần như mới.lắp phát ăn luân.chơi lien minh tốt.hang tốt	Positive
train_006065	Chất lượng sản phẩm tuyệt vời. Giao hàng nhanh tuy nhiên hình thì có phím nổi nhưng hàng thiệc thì đen full	Positive
train_012577	Chất lượng sản phẩm tuyệt vời Sẽ ủng hộ shop dài dài.. nhưng thời gian giao hàng hơi lâu 😿	Positive
train_007058	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh ..sẽ ủng hộ shop	Positive
train_009635	Chất luom Chất lượng sản phẩm kém	Negative
train_009997	Sổ đẹp quấ	Positive
train_007327	Sản phẩm dùng rất thích.. mới dùng nên chưa biết giữ đc trong bao lâu thì phải xịt lại...... đóng gói đẹp và cẩn thận	Positive
train_006213	đường may ko chắc chắn nói chung tạm hài lòng.	Negative
train_003823	Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất chậm. Đợi khá lâu. Thấy báo về máy là đã giao mà lưu kho quá lâu 😞	Positive
train_010042	sách dễ bị bong tróc phần bìa chất lượng giấy và mức hoàn thiện chưa tốt phần keo cũng chưa tốt	Negative
train_007989	Đóng gói sản phẩm rất đẹp và chắc chắn. Hàng đẹp y hình chất kaki dày dặn nhưng rất mềm thích nhất là cạp chun k chặt mà co giãn rất thoải mái. Mình cảm ơn shop nhiều nhé 😘😘😘	Positive
train_013681	Chất lượng sản phẩm tuyệt vời. Hài lòng.	Positive
train_013345	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.sf như quảng cáo	Positive
train_014923	Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh. Chất lượng mình chưa kịp nấu thấy Review rất tốt. Nếu có vđề gì mình sẽ phản hồi sau	Positive
train_010019	Mua 2 quyển của Thu Giang - Nguyễn Duy Cần chất lượng giấy đều rất xấu mỏng mềm và dễ thấm nước. Nhìn thấy chữ trang sau nên đọc rất nhứt mắt	Negative
train_002244	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn vớ siêu đep	Positive
train_006266	Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh be trai giao mau hoi noi Shop phục vụ rất tốt	Positive
train_008932	"ôi thật bất ngờ... có con nào mobi sờ ta giá rẻ có phơi sáng ko nhỉ... muốn ghê"	Positive
train_000360	Tiền nào của đấy. Chất xấu. Hàng gia công. Chịu	Negative
train_013828	Tuyệt cú mèo.. rất hài lòng ạ.. săn dear ủng hộ shop dài dài	Positive
train_010318	Lần thứ 2 mua hàng của shop ^^	Positive
train_014900	Máy êm dùng tốt mình k bit cách sử dụng shop nhiệt tình hướng dẫn. vote 5 sao	Positive
train_001418	Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốtnhưng sản phẩm kg thấy date.cảm ơn	Positive
train_015237	Ngon lắm. Cám ơn shop	Positive
train_000842	Chất lượng sản phẩm rất kém pin không đúng như quảng cáo hình ảnh và sẽ không có lần thứ 2 mua của shope nữa	Negative
train_001334	Có tem dán trên nắp chai nói chung là rất tuyệt vời ;)))	Positive
train_003587	Âm thanh không trong nghe có cảm giác ồn voice bị nhiễu âm và mình xài 1 tuần thì hư nghe đúng 3 lần.Thật sự thất vọng	Negative
train_014966	Ủi ko dc phẳng	Negative
train_010161	Shop giao thiếu hàng. Bạn mình đặt cũng bị giao nhầm oppa. Nt thì shop mãi mới trả lời nhg chưa giải quyết. K nhiệt tình và thiếu trách nhiệm. Các bạn đừng mua ót shop này	Negative
train_007071	Nhỏ xinh tay thon nhỏ đeo rất đẹp. Thời gian giao hàng rất nhanh.	Positive
train_010993	Phao chất đẹp. Mềm . Nói chung là ưng ạ	Positive
train_008726	Hàng ok xinh nếu mà ốp lưng có mochi mềm thì good quá loại mình mua ko phải mochi mềm. Ủng hộ shop! Đóng gói sản phẩm rất đẹp và chắc chắn	Positive
train_004005	Chất lượng sản phẩm tuyệt vời. Đóng gói xấu ạ. Giày bị móp	Positive
train_003412	Vải hoi cứng mặc k thoải mái	Negative
train_000858	tại sao khi nhận hàng trên hộp ghi là xuất xứ Trung Quốc	Negative
train_001074	Mình vừa mua 2 ổ cứng SSD 120GB Team L7 EVO Sata III. Về test tốc độ thì thất vọng. Tốc độ chỉ được khoảng 260mb/s trong khi những ổ cứng ssd khác đang xài tốc độ hơn 500mb/s. Tốc độ ổ cứng này chỉ hơn HDD 1 chút. Tóm lại không nên mua sp này.	Negative
train_001935	Màu xanh ko giống hình	Negative
train_006675	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn -giao hàng lâu quá. Mất 5-6 ngày-	Positive
train_005678	Mình không đánh giá cao về cốt truyện cũng như cách mà tác giả xây dựng tuyến nhân vât. Tất cả đều mờ nhạt đơn điệu thiếu sức hấp dẫn như đang ngồi trên con tàu cao tốc phong cảnh và con người cứ vụt qua cái gì cũng thấy nhưng chẳng đọng lại nhiều. Cũng có một số đoạn cuốn hút đó là những đoạn bàn về văn hóa Việt và tính cách người Việt, tuy nhiên nó cũng không phải là điều mới mẻ gì. Bối cảnh diễn ra tại Châu Âu nhưng nhân vật nam chính lại mang hơi hướng của các oppa Hàn Quốc. Nếu đọc tác phẩm này từ thời sinh viên có lẽ mình sẽ cảm thấy hứng thú hơn 1 chút.	Negative
train_003536	Camera thi dung duoc.tang the nho hong khong dung duoc.may uy tin vay lan sau khong dam mua nua	Negative
train_013709	Ship nhanh vỏ hơi cũ nhưng ok	Positive
train_013774	shop giao rất nhanh luôn gói hàng kĩ hàng chất lượng tốt giá khá hợp lý đã ủng hộ lâu và sẽ ủng hộ lâu dài ^^ Rất đáng tiền	Positive
train_002910	Giao hàng siêu nhanh!	Positive
train_005448	"Nâng lên cho cao xong tìm cách hạ xuống, chỉ có thể là Sam sung"	Positive
train_000555	Độ dãn của quần quá kém	Negative
train_013993	Chất lượng sản phẩm tốt màu sắc đẹp.	Positive
train_003729	tiền ship còn cao hơn cả tiền món hàng. e đặt một lần nhiều môn tại sao k giao một lần để tránh chia mỗi mon hang rieng ra cái nào cũng phải mất phí ship	Negative
train_011786	Cân chính xácchất lượngđẹp	Positive
train_013863	Sp đẹp mà rẻ lắm mỗi tội rụng hơi nhiều lông	Positive
train_000374	Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Còn đc shop tặng kèm 1 dây buộc tóc xì tin xì khói	Positive
train_011275	Chất lượng sp tốt nhưng giao hàng thế nào lại giao thiếu cho mình băng đô.	Negative
train_014430	Sợ mặc chật nên mua size 90 dù mới 9 tháng. Cơ mà vừa chiều ngangchiều dài thì thừa.mặc nên nhìn buồn cười nên thôi không có hình minh họa cho shop đk.chất thì ổn.hàng có túi jip.	Positive
train_003516	hàng tào lao. mua xong vứt liền. không bao giờ mua nữa. tức quá	Negative
train_008821	hàng trung quốc mà giới thiệu hàng Mỹ	Negative
train_008286	Áo xấu lắm măc như cái váy ấy thiêt kế không đẹp	Negative
train_015623	Sản phẩm ok. Đóng gói kĩ. Nhận hàng có kèm theo dây thít để cố định quạt.	Positive
train_008337	Giao hàng Sài màu.(giao 2đôi. 1 đôi thì sop tự tăng zise.1đô thì k tăng	Negative
train_001394	Chốt lỏng ko xài đc ngắn	Negative
train_004664	Sản phẩm hài lòng đóng gói kỹ ấy chứ	Positive
train_001462	Lưỡi câu bé tí cước quá yếu	Negative
train_010567	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Sẽ ủng hộ shop dài dài :)	Positive
train_013090	Tốt đấy nhưng chưa biết độ bền ra sao.	Positive
train_004804	Chất lượng sản phẩm tuyệt vời Đã nói với shop là bé trai r mà shop cho mầu hồng baby quá	Positive
train_010416	"Mỏng mà pin yếu thì để làm gì nhỉ"	Negative
train_007843	Hàng face nhưng để thương hiệu Nike. Lừa đảo	Negative
train_001981	Vải mỏng.o đep dày dặn nhu hinh	Positive
train_013045	Mới dùng. Cảm nhận đầu tiên là vaseline thơm kem thấm nhanh. Dưỡng ẩm ok. Còn lotion kela chưa dùng nên chưa đánh giá đc	Positive
train_002858	Máy MP3 nghe xong xạc pin không vô. Còn cục xạc thì quá mau hết pin khi xã pin lần đầu	Negative
train_006959	Chất lượng sản phẩm tuyệt vời hơi mỏng chút	Positive
train_009314	Cảm thấy màu và độ nét của vật thể chụp với Fuji nhìn nhỉnh hơn	Positive
train_005475	San pham dep bao bi dep	Positive
train_008607	Dùng ok mỗi tội con lăn dít quá phải dùng ngón tay để xoay con lăn	Positive
train_005854	Giày bên shop đẹp lắm ạ! Mk rất ưng!	Positive
train_015012	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đẹp	Positive
train_001496	Trước khi sinh mình đã mua quyển sách này tham khảo có một số kiến thức trong sách đã cũ chưa được cập nhật. Vì là quyển sách dịch từ sách Trung Quốc nên các món ăn giới thiệu cũng theo kiểu Trung Quốc nguyên liệu và cách chế biến không hợp khẩu vị của mình.	Negative
train_005201	Đẹp lắm luôn ❤	Positive
train_011426	Tuyệt vời . Hàng rất giống hình ❤❤❤❤	Positive
train_000417	Chất lượng sản phẩm tuyệt vờI Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt	Positive
train_008431	Chất lượng kém. Lỗi bị tróc da vẫn trả hàng. Thất vọng. K giống trong hình	Negative
train_006224	Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt	Positive
train_015941	Giao hàn khá chậm	Positive
train_008676	Sp túi đựng dt chống nước chỉ trong suốt 1 mặt.	Negative
train_011487	Hàng chuẩn như hình nhưng sop rất kiêu. Nhắn tin hỏi ko thèm hồi âm.	Negative
train_006843	Sp ngã màu hơi vàng rồi. Lấy mã vận chuyển mà vẫn tính phí ship. Chán ghê.	Negative
train_005158	Hàng như giới thiệu led đẹp êm tay. Cám ơn shop có gì sẽ ủng hộ shop tiếp	Positive
train_010236	Hàng đẹp phục vụ tốt	Positive
train_012350	Sản phẩm quá khác mô tả.	Negative
train_014753	Shop giao hàng cực nhanh. Đóng gói đẹp.	Positive
train_000050	Đóng gói sản phẩm rất kémTư vấn k nhiệt tình	Negative
train_013408	Giao lâu quá.	Positive
train_010525	Bảo lấy màu trắng lại giao đen	Negative
train_009506	Cùng hãng LinkCard mà bộ kia mình mua mềm hơn bộ này vải cứng nóng. Muốn đổi trả thì shop vòng vo 1 ngày ko đưa ra giải pháp nói đấy là do khách cảm nhận cá nhân??!? Ko trả đc thì nói thẳng chứ bạn :) Cách giải quyết khiếu nại làm mình hơi bị buồn và khó chịu :) Chất lượng sản phẩm kém	Negative
train_011082	mua về phắp k sáng phí tiền	Negative
train_007264	Đẹp cực 🤤🤤	Positive
train_013079	"sony m4aqua dung giật lag lắm bạn ạ"	Negative
train_014073	Chất lượng sản phẩm tuyệt vời Hàng đẹp giá ok	Positive
train_006473	Hàng chuẩn gói cẩn thận shop tư vấn dễ thương nè. Tốc độ giao hàng phải nói là nhanh kinh khủng luôn í.	Positive
train_010334	dùng ok nhưng hơi dầy :d	Positive
train_014449	quả ko khác suy nghĩ vừa đeo đc một tý đã hỏng	Negative
train_011559	Đẹp và ok lắm	Positive
train_008277	giao hàng ko giống và đặt size 4 tuổi thì giao 2 tuổilừa đảo.	Negative
train_009640	Chất lượng không đảm bảo	Negative
train_001878	Mùi hơi nhẹ nhưng bám lâu. Siểu thị bán tận 99k. Quá rẻ luôn	Positive
train_007146	Đặt mua 2booj cùng size nhau mà shop gửi 2 quần kc size.cộc wa mặc đc mỗi cái.dù vậy nhưng t cũng khá hài lòng về sp.dưới 100k như tnay thì cũng đẹp rồi	Positive
train_011570	Giày đẹp kinh khủng khiếp	Positive
train_012806	Rất không đáng tiềnson bị gãy không dùng đc 1 sao cho gói hàng cẩn thận	Negative
train_013573	Shop phục vụ tốt Chất lượng sản phẩm tuyệt vời	Positive
train_010759	Túi bị rách lỗi mà cũng giao đc cho khách. Mất hết cả uy tín	Negative
train_015974	” tuyệt cú mèo hàng quá ok so với mức giá mua ở ngoài vừa rẻ vừa đẹp lại nhìn chắc chắn shop phục vụ rất tốt và nhiệt tình nói chung hàng quá chuẩn với mức giá ok ko chê vào đâu được chúc shop mua may bán đắt “.	Positive
train_009824	máy gia công lại. tháo năp lựng nắp pin rất khó. lĩnh kiện bên trong không rõ nhưng nói chung không phải hàng zin chính hãng như quảng cáo. ai thích hoài cổ thì mua cầm cho oai thôi	Negative
train_006019	Chất lượng sản phẩm rất kém gửi sản phẩm k Hai lòng đặt xai 37 mà gửi một chiếc 37 một chiếc 36 đổi lại thì không cho	Negative
train_002795	Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời - hàng tem DW chuẩn, code check ok....tks	Positive
train_003816	Giày đẹp phù hợp với giá tiền. Khuyến khích mọi người nên mua và Khuyên các bạn nên chọn lớn hơn 1size để vừa chân hơn. Mình chọn đúng size nhưng mang vẫn hơi bị kích. Lần sau có nhu cầu sẽ tiếp tục ủng hộ shop.	Positive
train_015741	Theo dõi báo chí về dự án này hằng ngày và đến nay , cá nhân tôi thở phào .	Negative
train_001328	gút	Positive
train_015302	Những tri thức đầy đủ và trọn vẹn về giải mã giấc mơ đã cứu vớt được cả cuốn sách với cốt truyện không đặc sắc hệ thống nhân vật đơn điệu cách dùng từ khiên cưỡng và một kết thúc quá hụt hẫng.	Negative
train_004590	Chất lượng sản phẩm tuyệt vờihàng tốt chuẩn?	Positive
train_005712	Cọ nét tòe đầu k dùng được.	Negative
train_005883	DÂY quá ngắn k thể cài đc. Keo nhựa dính tùm lum. K đáng đồng tiền .Chất lượng sản phẩm rất kém	Negative
train_001183	Hàng đẹp giống y hình 👍🏻	Positive
train_004769	Mua one hit đưa batman	Negative
train_010857	shop bọc kĩ lưỡng lun ngồi bóc cx khổ ^^ Rất đáng tiền	Positive
train_000223	Rất đáng tiền cảm ơn sop nhiều nha hang ok lắm hàng dùng đc e sẽ ủng hộ sop lau dài	Positive
train_013206	Iphon bắt sóng wifi cực kémThua samsungĐang dung cả hai loại	Negative
train_004433	Chất lượng sản phẩm tuyệt vời. Shop tư vấn nhiệt tình. Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh	Positive
train_012217	Lấy 6s mà đưa 6plus	Negative
train_013498	sp be qua. chang dung dc gi	Negative
train_004291	Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt. Thời gian giao hàng rất nhanh	Positive
train_012134	Chất lượng sản phẩm rất kémnhựa hôi . tiền nào của đấy	Negative
train_004442	Bộ phát wifi 3g Huawei B681 tốc độ cao 28.8 Mbps, hỗ trợ xe khách, xe du lịch, văn phòng cho 32 user, có cổng Lan Bộ phát dùng rất tốt tôi dùng trên ô tô rất ok có phiếu bảo hành và tem mác cho khách hàng yên tâm nói chung cho shop 5 sao	Positive
train_003877	Shop phục vụ rất kém.10đoi giao dc 5.Nt voi shoo thì ko rep lại	Negative
train_011597	gắn sim k xài được	Negative
train_013924	Mùi Clo quá nồng mới mua nhưng phải cho vào nhà kho.	Negative
train_008574	Sản phẩm tạm đc hạt nhỏ lần này ko ngon bằng lần trước	Positive
train_013356	Hang co ma giam nhung khong co cho nhap	Negative
train_010768	Mũ lỗi bục len	Negative
train_007393	Xài hết 3 tép, mình thấy không hồng lên. Đóng gói sản phẩm đẹp Không hài lòng với cách làm việc của shipper không gọi giao hàng cho khách báo lại hệ thống chuyển hoàn về shop.	Negative
train_010440	Mới mua và quyết định ném vào sọt rác vì quá tệ độ nhạy không tốt không chạy được trên 1 số mặt bàn bóng	Negative
train_006616	Đóng gói sản phẩm kỷ càng nhưng khui ra thì hộp đựng móp méo vỏ bảo vệ của sản phẩm bị nứt do va đập có thể do vận chuyển quăng ném nên mới bị vậy	Positive
