train_003790	bôi vào thun cột tóc thơm từ sáng đến tối .... mùi golden rất là ngọt	0
train_003791	mới mua xài dc mấy ngày đã cháy phích cắm cần hỗ_trợ đổi trả	1
train_003792	mua 2 cái thu wifi shop giao thiếu hàng .	1
train_003793	shop tư_vấn rất nhiệt_tình . thơi gian giao hàng cực_kì nhanh . chất_lượng sản_phẩm tuyệt_vời .	0
train_003794	áo yếm đẹp nhẹ chất_lượng tốt .	0
train_003795	chất_lượng tốt sản_phẩm đẹp cám_ơn shop	0
train_003796	chat sau.mong k dep	1
train_003797	chất_lượng sản_phẩm rất kém cắm điện không vào . yêu_cầu đổi	1
train_003798	hàng rất đẹp chắc_chắn .	0
train_003799	mình đã nhận đc hàng đổi . shop làm_việc có uy_tín . mình rất hài_lòng . thanks shop	0
train_003800	date xoá nhẹ cũng nhoè cả date . sợ hàng giả	1
train_003801	chất chất_lượng sản_phẩm tuyệt_vời . đc shop tặng thêm gói trà đào xinh_xinh 😘 . sẽ ủng_hộ shop nhiều hơn	0
train_003802	thời_gian giao hàng rất nhanh . đàn đẹp âm_thanh không hay lắm . phù_hợp với giá tiền	0
train_003803	nồi ninh rất nhừ mà đóng_gói rất chắc_chắn ... vừa với túi_tiền ..	0
train_003804	nhân_viên giao hàng chỉ cho xem hình_thức bên ngoài kg cho mở nguồn và xạc pin . trả tiền xong mở buồn kg lên cắm sạc và chờ 30 phút vẫn kg lên nguồn gọi kỹ thuật được hướng_dẫn sạc thêm 4 giờ nếu kg lên gửi trả để đổi máy khác . shop bán hàng mà kg kiểm_tra hàng trước khi giao làm_phiền người mua quá .	1
train_003805	chất_lượng sản_phẩm rất kém shop phục_vụ rất kém shop phục_vụ rất kém rất không đáng tiềnmang k ổn đih châp chờn . shop k hướng dẩn cài_đặt mà bảo vào mag xem . mò cả ngay mới ra	1
train_003806	chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh shop có tâm máy dùng thích	0
train_003807	việc đặt_hàng đơn_giản dễ_dàng . nhân_viên giao hàng tốt và nhiệt_tình . mình chỉ ko hài_lòng thái_độ nhân_viên tổng_đài của tiki khi gọi đt xác_nhận đơn hàng . cô nhân_viên vừa nói vừa cười khúc_khích ko tập_trung . mong tiki góp_ý cho đội_ngũ tổng_đài đt : )	1
train_003808	bếp quá đểu quảng_cáo không khói nhưng khói như hun chuột rồi cháy bùng_bùng tý nữa thì cháy nhá phí tiền mua cái bếp này	1
train_003809	" đang định lên con aiphone 7 mà nghe quảng_cáo thiếu nhiều thứ quá chắc không mua , tưởng dùng camera kép , tưởng dùng dual pixel , tưởng dùng flash kép , tưởng bỏ home vậy lý , tưởng nhiều thứ nữa , vậy_mà giá trên trời , hjc hjc "	1
train_003810	đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh chất_lượng sản_phẩm tuyệt_vời	0
train_003811	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn nhung ko đúng màu sac . bi khách chê va đòi tra lai	0
train_003812	đã mua 2 quả và bị hỏng cả 2 trong 2 ngày vỏ banh mỏng không đều . chất_lượng kém . không bao_giờ mua lại	1
train_003813	wtf siêu ngon 😲😲😲	0
train_003814	hàng đẹp . vận_chuyển chậm . rất chậm .	0
train_003815	đã mua 2 lần ở đây tốt đấy hy_vọng shop duy_trì chất_lượng và dịch_vụ	0
train_003816	san pham giao kg dug mau nhu hih giao mau den xau hoac	1
train_003817	ngon . được nhiều ng thích	0
train_003818	giao hàng không đúng đt thì nói hết đợt . không đúng kích_thước . không đúng màu . không đúng hình_ảnh đã đăng	1
train_003819	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh ^ ^ !	0
train_003820	đóng_gói sản_phẩm rất kém chất_lượng sản_phẩm rất kémgiao hàng không đúng với quảng_cáo .	1
train_003821	về phần nội_dung tôi không muốn bình_luận nhiều vì đã không ít bạn khen_ngợi . tôi chỉ muốn nhấn_mạnh phần dịch và biên_tập . khi mua sách về từ nhà_sách tôi mới chú_ý bìa sách như muốn rớt ra từ sách ! hy_vọng tôi chỉ là trường_hợp cá_biệt . dù nội_dung sách tốt đến đâu nhưng phần dịch tệ_hại sẽ kéo chất_lượng tổng_thể xuống . dễ làm rớt mạch đọc , chưa kể ngôi xưng_hô rối_rắm . tôi từng mua sách " " cậu bé học_việc ...	1
train_003822	lấy kính cường_lực ip8 plus giao kính ip6 plus nhỏ hơn so với màn_hình chưa tràn viền . ốp dc mỗi cái tráng gương còn cái silicon k giống hình . quá lởm	1
train_003823	chất_lượng sản_phẩm tạm được đóng_gói sản_phẩm tạm được đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời	0
train_003824	sản_phẩm tốt mạnh nhưng còn chờ độ bềnh được bao_lâu .	0
train_003825	ao mỏng	1
train_003826	cái gì cũg hoàn haỏn	0
train_003827	cuốn sách quá mỏng và lượng kiến_thức quá ít . thật_sự thất_vọng khi cầm quyển sách trên taytuy nhiên vẫn rất hài_lòng về độ phục_vụ của tiki	1
train_003828	máy nhỏ gọn dễ_thương ... hơi nc phun mạnh	0
train_003829	mình có mua sản_phẩm này và thanh_toán qua zalo pay . khi nhận thì không vừa size nhưng tiki ko nhận đổi do thanh_toán qua zalo pay . gọi điện hỏi hỗ_trợ thì nhân_viên bảo " " không còn cách nào khác anh bán lại cho bạn_bè hay ai đó giúp em " " : ) ) fine : ) ) ) nhưng mình đi hỏi bên hãng thì người ta bảo có_thể đem ra các cửa_hàng để đổi nhưng phải còn tag , sạch_sẽ nhé . làm_ăn gì đâu hà đã hỗ_trợ thì phải biết chứ nhỉ ?	1
train_003830	đặt 1 hộp grow plus + 4 chai pediasure thì có 1 chai đã bị khui ra và dán nắp lại bằng keo dán sắt . tôi lấy đồ cố_gắng mở nắp ra thì thấy màu_nước đục và mùi hôi_thối bốc lên nồng_nặc . bán hàng sao ko có lương_tâm vậy bạn ? đây là sữa dành cho em bé uống mà bạn bán hàng thất_đức thế .	1
train_003831	shop rất uy_tín có sai_sót thiếu hàng nhưng đã nhanh_chóng liên_lạc và bổ_sung hàng đầy_đủ . sản_phẩm chính hãng giá tốt cám_ơn shop .	0
train_003832	e đặt_hàng nhưng shop ship thiếu đến 3 món hàng của e ! shop kiểm_tra lại giúp e đi ạ	1
train_003833	shop ko phản hồi chat cho mình . khi sạc đầy pin thì có thông báo chuyển màu xanh ko . máy quạt hơi rè bật số 3 thì quạt bị lật do rung mạnh quá .	0
train_003834	đã mua cái thứ 2 . nói_chung là very nice 🌸	0
train_003835	quyển sách rất hay nội_dung thì không_thể_nào bàn cải gì rồi nhưng có đều dvd và thẻ học miễn_phí kèm theo thì mk sử_dụng không được.dvd thì k nói gì vì nó có_thể là do máy của mk bị lỗi hoặc mk k bt cách sử_dụng nhưng thẻ học miễn_phí trên smartcom mk đã đang nhập đúng với hướng_dẫn nhưng tài_khoản lại để là 0 đồng.cảm giác rất hụt hẩn và không riêng gì mk có vài bạn mua và cũng không_thể sử_dụng thẻ và dvd được .	1
train_003836	chất_lượng sản_phẩm tốt đóng_gói sản_phẩm đẹp và chắc_chắn	0
train_003837	mình không dám dùng vì thấy mã_vạch 69 : ' ( . tại bản_thân chưa tìm_hiểu kĩ nên cũng mua cho đủ giá free ship	0
train_003838	vải vừa đúng vơi giá_trị tiền bỏ ra . shop phục_vụ nhanh đấy . ngoại_trừ phải đi lên lai do quần dài ra thì mọi thứ đều hài_lòng ko gì phải chê . thời_gian giao hàng rất nhanh	0
train_003839	hanh nhan thơm ngon dong goi can than giao hang nhanh chất_lượng chất_lượng sản_phẩm tuyệt_vời	0
train_003840	mua 2 chuột mà được có 1 con . làm_ăn kiểu gì vậy . gọi thig bảo sẽ nạp thẻ cào để trả nhưng cả tuần nay k thấy gi . làm_ăn kiểu đấy chỉ có nước chết_yểu thôi . chuột mua về dùng được 5 phút đã chết .	1
train_003841	đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng thì fai chờ thời_gian nữa ạ	0
train_003842	. giày đẹo lắm ạ em rất thích	0
train_003843	tôi thấy trong quyển sách này . tác_giả nêu ra một con đường tât để đạt tự_do tài_chính . trong 52 tuần ... như một giấc mơ . tính khả_thi là rất thấp . ví_dụ như ở tuần 8 bắt_đầu trao dồi học_vấn đến tuần 20 tức_là khoảng 3 tháng sau thì kiếm ra 1 triệu đô_la dâud tiên ... nghe thật hàn_lâm . tuần 23 kiểm_soát sự giàu_có của bạn và tuần 24 thì mua bđs không tốn 1 xu ... đọc đến đây thấy mất hứng nên ngưng đọc luôn .	1
train_003844	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt thời_gian giao hàng rất nhanh	0
train_003845	giao thiếu sản_phẩm khiếu_nại không quan_tâm . chat shop không trả_lời . chán ghê . k bảo giờ ủng_hộ shop nữa . mình đặt 10 miếng dán mà giao 5 miếng dán thôi . đã thế số_lượng 3 lần nữa chứ . mang bệnh tức .	1
train_003846	chất_lượng sản_phẩm tuyệt_vời thời_gian giao hàng rất nhanh . đây là lọ thứ 2 mình dùng , thấy rất hài_lòng . sẽ tiếp_tục ủng_hộ shop .	0
train_003847	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền rất đáng tiền . giao hàng hôm sau là có	0
train_003848	thực_phẩm toàn đường hoá_học ko thể ăn được phải bỏ hết 1kg . quá tệ . chất_lượng sản_phẩm rất kém . rất không đáng tiền	1
train_003849	khong giong hinh dang tren ship . rat nho	1
train_003850	ngộ_nhỡ giao hàng ship thì nhanh nhưng khi muốn đổi lại im_re vậy chán thiệt chứ	1
train_003851	lần thứ 2 mua của shop sau 9 tháng thì lần này đóng_gói chuyên_nghiệp hơn ạ : ) )	0
train_003852	giao hàng chậm.bánh shop gửi đủ số_lượng . nhưng mã bánh thì ít . ko có nhiều loại như quảng_cáo . trùng dc 78 mẫu bánh trong ảnh thôi .	1
train_003853	" hp đáng mua nhất , giá vừa_phải , hàng đã cải_thiện chất_lượng khá nhiều . tránh asus ra nhé !	0
train_003854	đóng_gói sản_phẩm rất đẹp và chắc_chắn . chất_lượng sản_phẩm tuyệt_vời . thời_gian giao hàng rất nhanh . shop phục_vụ rất tốt . rất đáng tiền . sẽ ủng_hộ dài_dài	0
train_003855	combo 10 mà nhận hàng chỉ có 9 gói🤨	0
train_003856	hàng nguyên seal ngon bổ rẻ chỉ có_điều vận_chuyển lâu quá !	0
train_003857	gửi nhầm sizi đi k vừa cửa_hàng lm ăn chán	1
train_003858	đóng_gói sản_phẩm rất đẹp và chắc_chắn . khô bò ngon nhưng không chắc có phải bò thật không ? ăn thấy có sợi tóc > <	0
train_003859	" hình bị cháy sáng quá nhiều , hình chế_độ hdr thì như có 1 màn sương vậy . cam chưa thật_sự tốt vs giá_mà nó mang lại "	1
train_003860	tốt_đẹp phết nhưng lúc mua về có hơi bụi chất_lượng sản_phẩm tuyệt_vời	0
train_003861	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn . được tặng thêm bánh .. nhưng mà lần này mua dùm chị đâu huhu	0
train_003862	giao hành nhanh , đóng_gói cẩn_thận , cài win thành_công . thanks shop !	0
train_003863	" ship về 500k quất ngay "	0
train_003864	gkkzk	1
train_003865	qquần lót giấy của mk bị mốc	1
train_003866	ngọt quá ăn kỉ giống giống đường diêm í cũng tạm đc	0
train_003867	chất_lượng sản_phẩm tuyệt_vời . shop phục_vụ tốt giày hơi bị xước dây một_chút nhưng chất_lượng cao . sẽ ủng_hộ hàng của shop . giày rất đẹp .	0
train_003868	" mà mở khoá bằng bluetooth mình cảm_thấy ko hay lắm , để trong túi quần cấn nút nguồn cái nó mở luôn , để dt đâu_đó mấy đứa khác nó lén lấy xem japan anti virut thì mệt nữa haaaa , cứ mở khoá bằng vân tay cho chắc cú . gởi từ nokia1202 của tôi "	1
train_003869	thơm lắm ạ sài 1 tuần là thấy hồng rõ_rệt mà bệt môi quá hơi khó_chịu nhưng thơm_phức chất_lượng sản_phẩm tuyệt_vời	0
train_003870	chất_lượng sản_phẩm rất kém cham soc lai cang kem dung mua tren shop nay nha	1
train_003871	shop phục_vụ rất tốt nhiệt_tình . sẽ ủng_hộ dài_dài ^ v ^	0
train_003872	chất_lượng sản_phẩm tuyệt_vời rất đáng tiền . rất ngon	0
train_003873	- không có hộp - không êm và ôm_chân - miếng lót giày nhìn rất là xấu - = & amp ; gt ; ko đáng_giá	1
train_003874	sản phẩm rất tốt dày mà đẹ p.hơi dài 1 tý . sẽ ungr hộ shop lâu dài	0
train_003875	chất_lượng sản_phẩm tốt đóng_gói sản_phẩm cẩn_thận	0
train_003876	mình rất háo_hức chờ_đợi để được đọc cuốn sách này vì thật_sự đây là 1 kỹ_năng rất cần_thiết trong cuộc_sống . nhưng đáng thất_vọng là từ_ngữ trong sách quá buồn_ngủ mình là người mê đọc sách mà phải cố_gắng lắm mới ko bỏ dỡ nó nửa_chừng . nhưng nội_dung thì cũng được , mình cũng học được 1 cài kỹ_năng trong sách . điểm trừ nữa là chất_lượng giấy không tốt sách khá mỏng chỉ toàn lý_thuyết ko có ví_dụ sẽ khó_khăn cho các bạn ko có đam_mê đọc sách mà lỡ mua vì đọc nó rất chán .	1
train_003877	mình mua 18 mask innisfree it ' s real squeeze mask ở shop này và nghi đây là hàng fake . mình có đính kèm hình bên dưới miếng rice đã bóc bao là mask bạn mình xách tay từ_hàn về miếng rose là mua ở đây . và cả 3 mask rose mua ở đây đều cùng số seri . mình nhắn_tin gọi điện nhưng chủ shop k trl .	1
train_003878	trong thành_phần chứa khá nhiều cồn . càng dùng lâu m thấy mùi cồn khá rõ_rệt . nếu dùng nhiều sẽ làm mỏng da khiến da dễ kích_ứng và bị mụn . về dưỡng trắng thì m không thấy gì cả . tuy giá rẻ lọ lại cũng to nữa phù_hợp cho hs sv nhưng không khuyên mn dùng nhiều đâu	1
train_003879	tác_phẩm đầu_tiên của dương thuỵ mình đọc là oxford thương_yêu . mình rất thích tác_phẩm này nên khi biết dương thuỵ có thêm tác_phẩm mới mình liền tìm đọc ngay . nhưng chỉ sau khi đọc vài chương mình đã cảm_thấy chán ngay . câu_chuyện không có diễn_biến cao_trào gì đáng nói tác_giả tìm cách bày_tỏ tình_cảm suy_nghĩ của các nhân_vật qua các bức email gửi cho người_thân nhưng mình thấy nói ra kiểu này thì cứ gượng_ép không tự_nhiên sao sao ấy . còn câu_chuyện tình_yêu giữa mai và 2 chàng trai trong truyện thì mình đọc mà hoang_mang không biết họ nảy_sinh tình_cảm từ khi nào nữa . đọc tiểu_thuyết tình_cảm cũng khá nhiều nhưng mình cũng ít khi thấy 1 câu_chuyện tình_yêu nào mà chóng_vánh hời_hợt như_vậy . cũng có_thể là mình không cảm_nhận được cách diễn_tả của tác_giả nhưng dù_sao nếu sau_này_dương thuỵ có tác_phẩm mới mình cũng sẽ tìm đọc . hi_vọng chị sẽ có nhiều tác_phẩm hay hơn_nữa để không phụ_tình cảm mà đọc giả giành cho chị !	1
train_003880	giao hk đúng_sai nhắn_tin k trả_lời shop phục_vụ rất kém	1
train_003881	sen đỏ luôn_luôn giao trể 2-3 ngày	1
train_003882	khăn trắng khổ to . chưa dùng nên k biết có mềm và hút nước k	0
train_003883	chất_lượng sản_phẩm tuyệt_vời cháo nấu rất nhừ và ngon	0
train_003884	màu cũ có chỗ bị xước 😑lần đầu mua hàng mà k hài_lòng cho lắm	1
train_003885	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền shop phục_vụ rất tốt thời_gian giao hàng rất nhanh rất đáng tiền rất đáng tiền	0
train_003886	vải mỏng . ngắn hơn nhiều so với sz . mẫu xấu k bit nói j . k nên mua kiểu giao hàng ngẫu_nhiên .	1
train_003887	hàng rất ok . ủng_hộ lâu_dài .	0
train_003888	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn lần nào cũng hài_lòng với shop	0
train_003889	đóng_gói sản_phẩm rất đẹp và chắc_chắn . chưa sử_dụng nên chưa báo được chất_lượng !	0
train_003890	hàng đẹp hơn hình.pin chưa sạc đã có_thể sạc cho điện_thoại dc luân.giao hàng quá nhanh.quá tốt	0
train_003891	quạt shooky suga màu nâu sữa k phải màu cam như hình . vẫn dth	0
train_003892	chất_lượng sản_phẩm tuyệt_vời . sáp dùng rất tốt độ phồng vừa_phải giữ nếp lâu ko bóng ko bết	0
train_003893	hài_lòng với sản_phẩm !	0
train_003894	hàng đúng mô_tả lên nguồn cám_ơn shop nha	0
train_003895	áo hoạ_tiết xinh yêu . rất thích . ghtk siêu nhanh	0
train_003896	dẹp ok	0
train_003897	phấn gửi đến bị chảy nghiêng hết 1 bên . ko có mùi thơm 😡	1
train_003898	chất_lượng sản_phẩm tuyệt_vời sách đẹp quá kh dám bỏ ra đọc nữa ạ😂😂😍đóng gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh .	0
train_003899	sản_phẩm này ko có đc chất_lượng nào hết .... sản_phẩm mà tôi nhận đc bị hỏng giống như đồ sử_dụng lại của người khác ko bằng .... rất tệ ....	1
train_003900	k nhu mong muon . that vong	1
train_003901	san phan bat wifi kem	0
train_003902	hàng ko như mong_đợi	1
train_003903	sách thật gói rất cẩn_thận . thanks shop	0
train_003904	hang trung quoc nhanh het pin bi loi tu thoat ra khi vao ung_dung_gia cong op ep nong may loa re man hinh va ban phim chap nhan duoc so voi gia tien qua dat khong co lan sau	1
train_003905	mình mua cho ba mình để treo xe không biết cái này phải tinh_dầu thật hay không nhưng_mà nó rơi xuống làm tróc hết lớp sơn xe của ba mình ba mình vứt luôn : ( ( trên 100k khá đắt lại như này nữa chưa bao_giờ mua sp của tiki mình lại thất_vọng như_vầy	1
train_003906	siêu_bền đâu mà siêu_bền xài 1 ngày rách luôn . tóm_lại tiền nào của đó .	1
train_003907	chất_lượng hợp với giá tiền có_điều lúc hỏi mua hàng check tn rất nhanh đến khi nhận hàng ko vừa nt báo đổi đang trực_tuyến shoppe vẫn ko check tn dù đã alo báo rồi vẫn ko tl	1
train_003908	mọi ng khen chất vải đẹp	0
train_003909	y_như ảnh	0
train_003910	sao sim mình mua tháng 7 mà hạn sử_dụng 14 tháng 9 là sao hả shop	1
train_003911	_son chuẩn auth giao hàng rất nhanh	0
train_003912	shop phục_vụ rất kém shipper ăn_gian thêm tiền của khách . shop nói sẽ thông_báo với shopee để giải_quyết mà chờ mấy ngày rui k thấy thông_tin gì hết nt cho shop cung k thay tra loi	1
train_003913	mình không hiểu sao các bạn mua sách khen quá_trời . trong khi mình mua lên wed tải file nghe không được . cuốn sách quan_trọng nhất phần nghe mà ko tải về nghe hay nghe trên mcplatform load không được cũng như không . các bạn nên cân_nhắc khi mua . mình tải ko đc có lên fanpage inbox hỏi chị nhưng cũng ko hồi_âm . sách mình mua để trê kệ đc 1 tháng rồi . không biết_mấy ban mua học ntn mà thấy nhiều bạn cho gpa 5 sao lận .	1
train_003914	chất_lượng sản_phẩm tuyệt_vời hàng đẹp đúng màu	0
train_003915	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền shop phục_vụ rất tốt	0
train_003916	hộp sáp bé tý mà shop cho hộp đựng to vãi triệu like cho shop : ) )	0
train_003917	chất_lượng sản_phẩm rất kém máy chạy rất yếu đặc_biệt là thái_độ phục_vụ shop rất tệ inbox hỏi chỉ rep đơn_giản : thế à . và thôi k nói j nữa riêng thái_độ phục_vụ của shop đã khiến ngta không hài_lòng rồi . ít_nhất thì cũng rep 1 câu đầy_đủ chứ đằng này ... thật_sự như kiểu bán xong hàng là dc.hết	1
train_003918	đóng_gói cẩu_thả vỏ hộp móp méo	1
train_003919	" nhìn nó xấu đau xấu đớn ! "	1
train_003920	mình ít khi đọc truyện phương tây nhưng truyện này được giới_thiệu là khá ổn nên mới đọc thử công thêm với cái tên marc levy - gần như một con_dấu bảo_hành . thực_ra nếu câu_chuyện có yếu_tố hành_động này được chuyển_thể thành một bộ phim thì cũng khá hấp_dẫn đấy nhưng bởi nó là văn viết nên sự tưởng_tượng của mình có_hạn mình thấy không được cuốn_hút . đoạn đầu khá là lan_man đọc dẫn mãi vẫn chưa tới phần gay_cấn . phần phía sau thì tàm_tạm . nói_chung truyện không hay như mình mong_đợi	1
train_003921	quá tệ mới bật lên dc 2p đã bị cháy . nhắn_tin ko hồi_âm còn gửi thiếu hàng làm_ăn ko hề có chút gì gọi là uy_tín . moi người cần thận_trọng để tránh mất tiền oan .	1
train_003922	che khuyết_điểm tốt dễ tán	0
train_003923	bộ sp nhìn rất đẹp . cái hộp và quà tặng nhìn cưng quá_trời . chất_lượng thì thật_sự chưa dùng thử nên không_thể nói đc gì . đóng_gói sản_phẩm rất đẹp và chắc_chắn	0
train_003924	" ôi , spen , apple ơi_là apple . sao ifan kg nói gì với pencil nhỉ ? "	1
train_003925	giao chậm quá làm k lấy dc xu	0
train_003926	đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền thời_gian giao hàng không ngờ lại nhanh đến thế .. sản_phẩm rất ưng_ý .	0
train_003927	đóng_gói sp quá sơ_sài và cẩu_thả ....	1
train_003928	đóng_gói sản_phẩm rất đẹp và chắc_chắn shop báo lại với bên nhà_sản_xuất đi nhé chỉ đc khoảng 240 tờ thui k đủ 300 tờ như ghi trên bao_bì đâu	0
train_003929	dây ok . chuyển hàng nhanh .	0
train_003930	chất_lượng sản_phẩm tuyệt_vời . thời_gian giao hàng rất nhanh .	0
train_003931	mẫu_mã đẹp .. âm_vang 👍	0
train_003932	giao hang nhanh . dong goi chac chan ._son len moi min .	0
train_003933	đẹp . mà đặt size 35-36 giao giày dán xs mà chân size 38 mang vừa☹️	1
train_003934	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn_son rẻ 💕	0
train_003935	đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời	0
train_003936	chọn xanh chuối với sám thì lại cho đỏ	1
train_003937	ưng í nha ❤️ rất đáng tiền thời_gian giao hàng rất nhanh shop phục_vụ rất tốt chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn	0
train_003938	đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền . có chút thắc_mắc n shop đã giải_thích rõ_ràng thoả_đáng cảm_ơn shop vì sự nhiệt_tình . đáng để mua lần nữa	0
train_003939	trả tiền rồi . k cho đồng kiểm . kiểm xong k có hàng .	1
train_003940	cũng bt thui .	0
train_003941	áo rất đẹp nhé mọi người . không chê được điểm gì !	0
train_003942	giao ốp trầy quá nhiều như bị cũ và đã được sử_dụng . tôi không hài_lòng một_chút nào về sản_phẩm	1
train_003943	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt thời_gian giao hàng rất nhanh sản_phẩm y hình .	0
train_003944	chất_lượng sản_phẩm tốt hy_vọng xài đủ 1 năm	0
train_003945	thời_gian giao hàng rất nhanh . chất_lượng tạm được .	0
train_003946	đã giao hàng chậm đã dành mua quyển đặc_biệt có tặng kèm mà chỉ thấy hình gặp còn 2 tấm bookmark bị tiki quăng vô nhà_xí nào rồi !	1
train_003947	hộp hơi méo tem sp hơi nát	0
train_003948	shop đóng_gói cẩn_thận . hàng auth check đc hidden tag . sẽ ủng_hộ shop ❤	0
train_003949	đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanhshipper tận tình.đc tặng 2 miếng mặt_nạ nữa.cảm ơn shop nhiều ạ	0
train_003950	chất_lượng tuyệt_vời . chủ shop nhiệt_tình ghê	0
train_003951	mua hàng trên shopee đã nhiều đơn hàng rồi nhưng có đơn hàng này là thất_vọng nhất . đồng_hồ dỏm lúc chạy lúc nghỉ chất_lượng đồng_hồ quá kém . làm người mua mất_lòng tin ở shop này quá . thời_gian giao hàng thì quá lâu . thất_vọng .	1
train_003952	sp đẹp giao h đóng_gói sản_phẩm rất đẹp và chắc_chắn	0
train_003953	chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền thời_gian giao hàng rất nhanh . hàng đẹp ngoài mong đợi😍	0
